Country,Age,Gender,Customer_Segment,Date,Year,Month,Total_Purchases,Total_Amount,Product_Category,Product_Brand,Product_Type,Payment_Method,Month_Name,Avg_Order_Value,Total_Amount_M,Age_Group
UK,21.0,Male,New,2023-05-22,2023,5,1.0,233.6910342,Books,Penguin Books,Children's,PayPal,May,233.6910342,0.0002336910342,18-25
USA,19.0,Female,New,2023-10-16,2023,10,7.0,2446.038602,Clothing,Nike,Shoes,Debit Card,Oct,349.43408600000004,0.002446038602,18-25
Canada,27.0,Male,New,2023-07-30,2023,7,7.0,2742.67502,Home Decor,Bed Bath & Beyond,Bathroom,Cash,Jul,391.8107171428572,0.0027426750200000003,26-35
Germany,31.0,Male,New,2023-10-27,2023,10,6.0,531.6423971,Electronics,Apple,Laptop,Debit Card,Oct,88.60706618333334,0.0005316423971,26-35
USA,34.0,Male,Premium,2023-04-28,2023,4,9.0,1144.196281,Grocery,Pepsi,Water,Debit Card,Apr,127.1329201111111,0.001144196281,26-35
Germany,53.0,Male,Regular,2023-12-18,2023,12,8.0,605.1784943,Books,Penguin Books,Children's,Cash,Dec,75.6473117875,0.0006051784943,50+
USA,34.0,Male,New,2023-05-29,2023,5,2.0,42.42176648,Electronics,Apple,Smartphone,Debit Card,May,21.21088324,4.242176648e-05,26-35
USA,26.0,Female,Regular,2023-10-28,2023,10,1.0,332.2130058,Electronics,Samsung,Tablet,PayPal,Oct,332.2130058,0.0003322130058,26-35
Germany,46.0,Male,New,2023-06-14,2023,6,6.0,238.7227339,Grocery,Coca-Cola,Juice,Cash,Jun,39.78712231666667,0.0002387227339,36-50
UK,19.0,Male,Regular,2023-11-22,2023,11,2.0,689.0838906,Books,HarperCollins,Fiction,Debit Card,Nov,344.5419453,0.0006890838906,18-25
UK,24.0,Male,Regular,2024-01-27,2024,1,4.0,509.1769183,Home Decor,IKEA,Lighting,Cash,Jan,127.294229575,0.0005091769183,18-25
UK,46.0,Female,Regular,2024-01-28,2024,1,6.0,1641.58608,Books,Random House,Literature,PayPal,Jan,273.59768,0.0016415860800000001,36-50
Australia,46.0,Female,New,2023-09-26,2023,9,4.0,1136.089795,Home Decor,Home Depot,Decorations,PayPal,Sep,284.02244875,0.0011360897950000001,36-50
Canada,42.0,Male,New,2023-11-24,2023,11,8.0,1105.290679,Books,Random House,Literature,Credit Card,Nov,138.161334875,0.001105290679,36-50
Canada,46.0,Male,New,2024-01-28,2024,1,2.0,271.0982027,Books,HarperCollins,Fiction,PayPal,Jan,135.54910135,0.0002710982027,36-50
Australia,46.0,Female,New,2023-10-20,2023,10,7.0,1405.10291,Electronics,Apple,Tablet,Debit Card,Oct,200.72898714285716,0.0014051029100000001,36-50
USA,49.0,Male,New,2023-06-23,2023,6,7.0,1408.726929,Electronics,Apple,Smartphone,Debit Card,Jun,201.24670414285714,0.0014087269289999999,36-50
UK,22.0,Female,Regular,2023-10-31,2023,10,10.0,479.2934074,Electronics,Apple,Laptop,Debit Card,Oct,47.92934074,0.00047929340739999996,18-25
USA,23.0,Male,Regular,2023-09-29,2023,9,8.0,2631.300225,Home Decor,Home Depot,Decorations,Cash,Sep,328.912528125,0.002631300225,18-25
UK,49.0,Male,Premium,2023-09-21,2023,9,2.0,428.3529346,Home Decor,Home Depot,Furniture,Credit Card,Sep,214.1764673,0.00042835293460000005,36-50
Australia,39.0,Female,Premium,2024-02-20,2024,2,2.0,870.1773565,Electronics,Sony,Smartphone,Debit Card,Feb,435.08867825,0.0008701773565,36-50
Canada,63.0,Female,Premium,2023-11-24,2023,11,7.0,2497.278187,Electronics,Apple,Smartphone,Cash,Nov,356.7540267142857,0.002497278187,50+
Canada,46.0,Male,Premium,2023-07-16,2023,7,3.0,172.6375672,Books,Penguin Books,Non-Fiction,Cash,Jul,57.54585573333333,0.0001726375672,36-50
Germany,46.0,Male,Regular,2024-02-20,2024,2,5.0,880.2704651,Books,Random House,Fiction,PayPal,Feb,176.05409302,0.0008802704651,36-50
Germany,65.0,Male,New,2023-03-31,2023,3,5.0,2031.337227,Grocery,Coca-Cola,Soft Drink,Debit Card,Mar,406.2674454,0.0020313372269999998,50+
USA,44.0,Female,Premium,2023-05-15,2023,5,8.0,3581.873141,Home Decor,Bed Bath & Beyond,Bathroom,Credit Card,May,447.734142625,0.003581873141,36-50
Australia,20.0,Female,Regular,2024-02-16,2024,2,4.0,98.59049392,Clothing,Nike,Shoes,Debit Card,Feb,24.64762348,9.859049392e-05,18-25
Germany,22.0,Female,Regular,2023-12-19,2023,12,8.0,662.8521189,Books,HarperCollins,Non-Fiction,Cash,Dec,82.8565148625,0.0006628521189000001,18-25
Canada,64.0,Male,New,2023-06-14,2023,6,4.0,1684.99034,Clothing,Adidas,T-shirt,Cash,Jun,421.247585,0.00168499034,50+
Canada,20.0,Male,Regular,2023-09-21,2023,9,3.0,984.3453823,Books,HarperCollins,Fiction,Debit Card,Sep,328.1151274333333,0.0009843453823,18-25
USA,48.0,Male,Regular,2023-08-26,2023,8,5.0,2479.296423,Books,Random House,Fiction,Credit Card,Aug,495.85928459999997,0.002479296423,36-50
UK,19.0,Female,Regular,2023-11-17,2023,11,7.0,1116.739915,Books,Random House,Literature,Debit Card,Nov,159.5342735714286,0.001116739915,18-25
USA,19.0,Male,New,2023-08-13,2023,8,5.0,1923.242574,Home Decor,Bed Bath & Beyond,Bedding,Credit Card,Aug,384.64851480000004,0.001923242574,18-25
Germany,27.0,Female,New,2023-09-18,2023,9,4.0,1103.040095,Electronics,Apple,Smartphone,Cash,Sep,275.76002375,0.001103040095,26-35
Australia,20.0,Female,New,2023-07-21,2023,7,2.0,901.777024,Clothing,Adidas,Jacket,Cash,Jul,450.888512,0.000901777024,18-25
UK,20.0,Female,New,2023-07-28,2023,7,6.0,1158.545597,Grocery,Coca-Cola,Soft Drink,Credit Card,Jul,193.09093283333334,0.001158545597,18-25
UK,46.0,Male,New,2023-07-13,2023,7,2.0,533.9832314,Home Decor,Bed Bath & Beyond,Bathroom,PayPal,Jul,266.9916157,0.0005339832314,36-50
USA,34.0,Female,Regular,2023-07-31,2023,7,10.0,910.8486852,Electronics,Sony,Headphones,PayPal,Jul,91.08486852,0.0009108486852,26-35
USA,60.0,Female,New,2023-10-24,2023,10,10.0,338.8563612,Clothing,Adidas,Jacket,Debit Card,Oct,33.88563612,0.0003388563612,50+
Germany,22.0,Male,Regular,2023-08-30,2023,8,7.0,2308.963693,Clothing,Nike,Shorts,Credit Card,Aug,329.85195614285715,0.002308963693,18-25
USA,47.0,Male,New,2023-06-26,2023,6,8.0,1861.824258,Clothing,Nike,T-shirt,Debit Card,Jun,232.72803225,0.001861824258,36-50
Australia,26.0,Female,Premium,2023-04-25,2023,4,4.0,472.9771213,Clothing,Nike,T-shirt,Debit Card,Apr,118.244280325,0.0004729771213,26-35
USA,20.0,Male,Regular,2023-11-20,2023,11,1.0,323.1326336,Books,HarperCollins,Thriller,Debit Card,Nov,323.1326336,0.0003231326336,18-25
Australia,22.0,Female,Regular,2024-02-23,2024,2,2.0,472.0455704,Home Decor,Bed Bath & Beyond,Bedding,Cash,Feb,236.0227852,0.00047204557039999995,18-25
USA,34.0,Female,Regular,2023-04-27,2023,4,7.0,2637.916304,Grocery,Pepsi,Water,Cash,Apr,376.84518628571425,0.002637916304,26-35
USA,46.0,Female,Regular,2023-08-29,2023,8,6.0,1677.461178,Grocery,Nestle,Chocolate,Debit Card,Aug,279.576863,0.001677461178,36-50
USA,19.0,Female,New,2024-02-23,2024,2,1.0,124.8312072,Clothing,Adidas,T-shirt,Credit Card,Feb,124.8312072,0.0001248312072,18-25
UK,65.0,Female,Regular,2023-12-20,2023,12,4.0,685.5568403,Electronics,Sony,Headphones,Credit Card,Dec,171.389210075,0.0006855568403,50+
USA,70.0,Female,Premium,2024-02-14,2024,2,9.0,1375.761828,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Cash,Feb,152.86242533333333,0.001375761828,50+
USA,57.0,Male,Premium,2023-12-14,2023,12,1.0,247.7017216,Grocery,Pepsi,Soft Drink,Credit Card,Dec,247.7017216,0.0002477017216,50+
USA,23.0,Female,Regular,2023-03-18,2023,3,4.0,1997.844513,Clothing,Adidas,Shoes,PayPal,Mar,499.46112825,0.001997844513,18-25
USA,20.0,Male,Premium,2024-02-24,2024,2,7.0,1879.08738,Electronics,Samsung,Tablet,Credit Card,Feb,268.4410542857143,0.00187908738,18-25
Germany,55.0,Male,Regular,2023-08-17,2023,8,1.0,40.15234281,Electronics,Sony,Headphones,Debit Card,Aug,40.15234281,4.015234281e-05,50+
Australia,35.0,Male,Premium,2023-12-17,2023,12,6.0,975.6988584,Electronics,Sony,Smartphone,PayPal,Dec,162.61647639999998,0.0009756988584,26-35
Australia,44.0,Male,Premium,2023-05-18,2023,5,4.0,988.8850487,Grocery,Pepsi,Water,Debit Card,May,247.221262175,0.0009888850486999999,36-50
UK,26.0,Male,Regular,2023-08-20,2023,8,6.0,1714.381663,Electronics,Whirepool,Fridge,PayPal,Aug,285.73027716666667,0.0017143816629999998,26-35
Australia,21.0,Male,New,2023-11-18,2023,11,6.0,2602.463887,Electronics,Apple,Laptop,Credit Card,Nov,433.74398116666663,0.002602463887,18-25
Canada,64.0,Male,New,2023-11-16,2023,11,7.0,3221.242394,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Cash,Nov,460.1774848571428,0.0032212423939999998,50+
Canada,60.0,Male,Premium,2023-06-18,2023,6,1.0,114.1164271,Electronics,Sony,Television,Credit Card,Jun,114.1164271,0.0001141164271,50+
USA,34.0,Female,New,2023-06-15,2023,6,4.0,626.4512359,Grocery,Pepsi,Water,Credit Card,Jun,156.612808975,0.0006264512359,26-35
UK,59.0,Male,Premium,2023-03-15,2023,3,7.0,1001.517082,Home Decor,IKEA,Furniture,Cash,Mar,143.07386885714286,0.001001517082,50+
UK,20.0,Male,Regular,2023-07-18,2023,7,9.0,935.855604,Electronics,Sony,Headphones,Cash,Jul,103.98395599999999,0.000935855604,18-25
UK,24.0,Male,Regular,2023-03-17,2023,3,10.0,4037.988499,Books,Penguin Books,Children's,PayPal,Mar,403.7988499,0.004037988499,18-25
Germany,51.0,Male,New,2023-07-26,2023,7,6.0,2826.138768,Books,Penguin Books,Fiction,Debit Card,Jul,471.023128,0.0028261387679999997,50+
USA,26.0,Male,Regular,2023-04-27,2023,4,1.0,332.7549008,Grocery,Coca-Cola,Water,Debit Card,Apr,332.7549008,0.00033275490079999996,26-35
UK,57.0,Male,New,2024-01-29,2024,1,4.0,662.0740749,Electronics,Samsung,Smartphone,Cash,Jan,165.518518725,0.0006620740749000001,50+
UK,58.0,Male,New,2023-11-15,2023,11,10.0,1098.465837,Electronics,Apple,Smartphone,Credit Card,Nov,109.8465837,0.001098465837,50+
USA,23.0,Male,Regular,2023-05-16,2023,5,2.0,665.0323142,Grocery,Pepsi,Soft Drink,PayPal,May,332.5161571,0.0006650323142,18-25
Germany,26.0,Male,Regular,2024-01-29,2024,1,10.0,1642.864174,Electronics,Whirepool,Fridge,Debit Card,Jan,164.2864174,0.0016428641740000001,26-35
USA,19.0,Male,New,2024-02-22,2024,2,2.0,983.007363,Electronics,Samsung,Smartphone,PayPal,Feb,491.5036815,0.000983007363,18-25
UK,21.0,Female,Regular,2024-02-27,2024,2,1.0,109.7380164,Books,HarperCollins,Thriller,PayPal,Feb,109.7380164,0.00010973801640000001,18-25
Germany,22.0,Female,Regular,2023-12-27,2023,12,8.0,2021.997043,Clothing,Zara,Jeans,Debit Card,Dec,252.749630375,0.002021997043,18-25
Germany,51.0,Male,Premium,2024-02-23,2024,2,9.0,1138.015251,Books,HarperCollins,Thriller,Cash,Feb,126.446139,0.0011380152510000001,50+
USA,26.0,Male,Regular,2023-05-29,2023,5,5.0,55.47768638,Home Decor,Bed Bath & Beyond,Bedding,Credit Card,May,11.095537276,5.547768638e-05,26-35
Canada,60.0,Male,Premium,2023-10-20,2023,10,6.0,2347.492471,Electronics,Sony,Television,Debit Card,Oct,391.24874516666665,0.002347492471,50+
UK,46.0,Male,Premium,2023-06-18,2023,6,9.0,2253.236998,Electronics,Samsung,Tablet,PayPal,Jun,250.35966644444443,0.002253236998,36-50
UK,22.0,Male,Regular,2023-05-28,2023,5,3.0,515.3019477,Grocery,Coca-Cola,Soft Drink,Debit Card,May,171.7673159,0.0005153019477,18-25
USA,26.0,Male,Regular,2023-11-23,2023,11,3.0,1207.298911,Books,Penguin Books,Fiction,Cash,Nov,402.43297033333334,0.0012072989110000001,26-35
UK,20.0,Female,New,2023-11-29,2023,11,3.0,462.1897511,Home Decor,Home Depot,Furniture,PayPal,Nov,154.06325036666667,0.0004621897511,18-25
USA,19.0,Male,New,2023-10-20,2023,10,4.0,1232.931914,Clothing,Nike,Shorts,PayPal,Oct,308.2329785,0.001232931914,18-25
Germany,20.0,Male,New,2023-09-30,2023,9,5.0,1616.858737,Clothing,Adidas,Shoes,Debit Card,Sep,323.3717474,0.001616858737,18-25
USA,34.0,Male,Premium,2024-01-14,2024,1,8.0,2437.844118,Grocery,Pepsi,Water,Debit Card,Jan,304.73051475,0.002437844118,26-35
USA,46.0,Male,New,2023-07-26,2023,7,5.0,1693.090993,Clothing,Adidas,Jacket,Debit Card,Jul,338.6181986,0.0016930909930000001,36-50
USA,40.0,Female,New,2023-03-18,2023,3,5.0,2204.361559,Home Decor,IKEA,Furniture,Cash,Mar,440.8723118,0.002204361559,36-50
Australia,40.0,Female,Premium,2024-02-23,2024,2,10.0,2538.099001,Home Decor,Home Depot,Furniture,Credit Card,Feb,253.8099001,0.0025380990010000003,36-50
Australia,19.0,Male,Premium,2023-10-19,2023,10,2.0,758.458554,Electronics,Sony,Television,Debit Card,Oct,379.229277,0.000758458554,18-25
USA,20.0,Male,New,2023-06-23,2023,6,9.0,3756.842629,Books,HarperCollins,Fiction,Credit Card,Jun,417.4269587777778,0.0037568426290000003,18-25
USA,19.0,Male,New,2023-05-20,2023,5,9.0,3679.101032,Home Decor,Bed Bath & Beyond,Bedding,Cash,May,408.78900355555555,0.003679101032,18-25
UK,40.0,Male,Regular,2023-09-27,2023,9,3.0,786.8617938,Electronics,BlueStar,BlueStar AC,Credit Card,Sep,262.2872646,0.0007868617937999999,36-50
UK,49.0,Female,New,2023-08-28,2023,8,1.0,271.2820377,Books,Random House,Literature,Cash,Aug,271.2820377,0.0002712820377,36-50
Germany,24.0,Female,Regular,2023-08-15,2023,8,7.0,1708.159447,Home Decor,Bed Bath & Beyond,Bathroom,PayPal,Aug,244.02277814285713,0.001708159447,18-25
Canada,20.0,Female,New,2023-04-20,2023,4,10.0,2113.579798,Home Decor,IKEA,Lighting,Credit Card,Apr,211.3579798,0.0021135797980000003,18-25
USA,34.0,Male,New,2023-07-17,2023,7,8.0,426.6710648,Grocery,Pepsi,Water,PayPal,Jul,53.3338831,0.0004266710648,26-35
Canada,46.0,Male,Regular,2023-03-20,2023,3,6.0,1967.980542,Books,Random House,Non-Fiction,Cash,Mar,327.996757,0.001967980542,36-50
UK,64.0,Male,Premium,2024-01-28,2024,1,4.0,245.6308839,Home Decor,IKEA,Lighting,Debit Card,Jan,61.407720975,0.0002456308839,50+
Germany,20.0,Male,Regular,2024-01-15,2024,1,4.0,1946.968669,Clothing,Zara,Jeans,Cash,Jan,486.74216725,0.001946968669,18-25
Canada,18.0,Male,Premium,2023-06-25,2023,6,5.0,974.1046934,Home Decor,Home Depot,Tools,PayPal,Jun,194.82093867999998,0.0009741046934,
Germany,19.0,Female,Premium,2024-02-19,2024,2,4.0,584.9363086,Home Decor,Bed Bath & Beyond,Bedding,Cash,Feb,146.23407715,0.0005849363085999999,18-25
USA,23.0,Male,New,2023-07-15,2023,7,10.0,1118.700378,Home Decor,Bed Bath & Beyond,Bedding,Cash,Jul,111.8700378,0.001118700378,18-25
USA,34.0,Female,Premium,2023-06-25,2023,6,3.0,510.9986052,Grocery,Pepsi,Water,Cash,Jun,170.3328684,0.0005109986052,26-35
USA,34.0,Female,New,2023-12-17,2023,12,4.0,1966.404595,Grocery,Pepsi,Water,Debit Card,Dec,491.60114875,0.001966404595,26-35
Germany,46.0,Female,New,2023-05-22,2023,5,2.0,99.47883904,Electronics,Apple,Tablet,Cash,May,49.73941952,9.947883903999999e-05,36-50
USA,64.0,Male,New,2023-08-22,2023,8,5.0,2335.779341,Clothing,Nike,Shorts,Credit Card,Aug,467.1558682,0.002335779341,50+
Germany,46.0,Female,Premium,2023-10-23,2023,10,7.0,2212.634022,Clothing,Nike,Shoes,Debit Card,Oct,316.0905745714286,0.002212634022,36-50
Australia,60.0,Male,New,2023-11-15,2023,11,7.0,1163.339278,Clothing,Adidas,Shoes,Credit Card,Nov,166.19132542857142,0.001163339278,50+
Germany,40.0,Male,Premium,2023-05-23,2023,5,6.0,1656.947115,Electronics,Samsung,Television,Credit Card,May,276.1578525,0.001656947115,36-50
USA,66.0,Female,Regular,2023-06-23,2023,6,1.0,296.1054923,Home Decor,Home Depot,Decorations,Credit Card,Jun,296.1054923,0.0002961054923,50+
UK,24.0,Male,Regular,2023-05-28,2023,5,7.0,1312.980811,Grocery,Pepsi,Water,Debit Card,May,187.56868728571428,0.0013129808109999998,18-25
UK,70.0,Male,Premium,2023-05-19,2023,5,3.0,748.7409306,Home Decor,Home Depot,Tools,Credit Card,May,249.58031019999999,0.0007487409306,50+
USA,46.0,Male,Regular,2023-08-23,2023,8,2.0,303.7852053,Clothing,Adidas,Shoes,Cash,Aug,151.89260265,0.0003037852053,36-50
USA,23.0,Male,Regular,2023-09-16,2023,9,8.0,3596.959775,Grocery,Pepsi,Juice,Debit Card,Sep,449.619971875,0.0035969597749999998,18-25
USA,59.0,Female,Premium,2023-09-26,2023,9,2.0,154.8696788,Books,Random House,Fiction,PayPal,Sep,77.4348394,0.0001548696788,50+
UK,26.0,Male,Premium,2023-08-20,2023,8,10.0,950.5154154,Books,Random House,Fiction,PayPal,Aug,95.05154154,0.0009505154154000001,26-35
USA,26.0,Male,Regular,2023-05-28,2023,5,10.0,3021.659605,Books,Random House,Non-Fiction,Debit Card,May,302.1659605,0.0030216596049999996,26-35
UK,45.0,Male,Regular,2023-12-29,2023,12,10.0,2780.84975,Books,Random House,Literature,Credit Card,Dec,278.084975,0.0027808497499999998,36-50
Germany,68.0,Male,Regular,2023-07-19,2023,7,4.0,444.9058681,Electronics,Sony,Headphones,Debit Card,Jul,111.226467025,0.00044490586810000003,50+
Canada,60.0,Female,Regular,2024-02-16,2024,2,5.0,905.6104799,Clothing,Adidas,Shoes,Debit Card,Feb,181.12209597999998,0.0009056104799,50+
UK,61.0,Female,New,2023-11-30,2023,11,9.0,3729.128858,Clothing,Adidas,T-shirt,Debit Card,Nov,414.3476508888889,0.003729128858,50+
USA,60.0,Male,New,2023-06-28,2023,6,4.0,1783.024737,Home Decor,IKEA,Lighting,Credit Card,Jun,445.75618425,0.001783024737,50+
Australia,63.0,Male,Premium,2023-08-19,2023,8,9.0,2309.423306,Clothing,Adidas,T-shirt,Credit Card,Aug,256.6025895555556,0.002309423306,50+
Australia,49.0,Female,New,2024-01-16,2024,1,3.0,979.7812237,Home Decor,IKEA,Lighting,Credit Card,Jan,326.59374123333333,0.0009797812237,36-50
UK,41.0,Female,New,2023-05-22,2023,5,7.0,420.9474753,Clothing,Zara,Dress,Credit Card,May,60.13535361428571,0.0004209474753,36-50
UK,26.0,Female,Regular,2023-11-18,2023,11,4.0,384.1859541,Electronics,Apple,Laptop,Cash,Nov,96.046488525,0.0003841859541,26-35
USA,34.0,Male,New,2023-07-15,2023,7,3.0,1142.441112,Grocery,Pepsi,Water,Credit Card,Jul,380.813704,0.0011424411119999999,26-35
USA,23.0,Female,Regular,2024-02-14,2024,2,7.0,1962.400872,Books,Penguin Books,Fiction,Cash,Feb,280.3429817142857,0.001962400872,18-25
Canada,20.0,Male,New,2023-10-27,2023,10,6.0,2703.2004,Clothing,Adidas,Jacket,Cash,Oct,450.53340000000003,0.0027032004000000004,18-25
USA,26.0,Male,Premium,2023-06-27,2023,6,4.0,168.5362938,Home Decor,Bed Bath & Beyond,Kitchen,Debit Card,Jun,42.13407345,0.0001685362938,26-35
UK,20.0,Female,Regular,2023-05-25,2023,5,6.0,1534.847207,Clothing,Nike,Shorts,PayPal,May,255.80786783333335,0.001534847207,18-25
USA,26.0,Female,Premium,2023-07-30,2023,7,5.0,760.6237542,Electronics,Sony,Television,Debit Card,Jul,152.12475084,0.0007606237542,26-35
Germany,70.0,Female,New,2023-06-22,2023,6,7.0,3399.139397,Home Decor,Home Depot,Tools,Credit Card,Jun,485.5913424285714,0.003399139397,50+
Canada,45.0,Female,Regular,2023-09-14,2023,9,3.0,689.7821474,Clothing,Zara,Shirt,Debit Card,Sep,229.92738246666667,0.0006897821474,36-50
USA,23.0,Male,Regular,2023-12-17,2023,12,6.0,798.0082736,Books,Penguin Books,Non-Fiction,Cash,Dec,133.00137893333334,0.0007980082736000001,18-25
USA,19.0,Female,New,2023-09-27,2023,9,8.0,1241.243634,Clothing,Zara,Jeans,PayPal,Sep,155.15545425,0.001241243634,18-25
USA,70.0,Male,Premium,2024-02-13,2024,2,10.0,851.3274076,Home Decor,IKEA,Decorations,Debit Card,Feb,85.13274076,0.0008513274076,50+
Germany,35.0,Male,New,2023-09-18,2023,9,8.0,2680.174926,Clothing,Adidas,Shoes,Debit Card,Sep,335.02186575,0.002680174926,26-35
Canada,47.0,Female,Regular,2023-05-18,2023,5,5.0,2360.40653,Home Decor,Bed Bath & Beyond,Bedding,Credit Card,May,472.08130600000004,0.0023604065300000003,36-50
Australia,23.0,Male,New,2023-12-16,2023,12,4.0,1168.410967,Clothing,Nike,Shorts,PayPal,Dec,292.10274175,0.001168410967,18-25
USA,23.0,Male,Regular,2024-02-13,2024,2,7.0,457.7559896,Books,Penguin Books,Non-Fiction,PayPal,Feb,65.3937128,0.00045775598960000005,18-25
Canada,46.0,Male,New,2023-06-28,2023,6,4.0,1496.04487,Electronics,Sony,Television,Debit Card,Jun,374.0112175,0.00149604487,36-50
UK,20.0,Female,New,2023-10-21,2023,10,2.0,428.4852299,Home Decor,Bed Bath & Beyond,Bedding,Debit Card,Oct,214.24261495,0.00042848522989999996,18-25
Germany,21.0,Male,New,2023-10-21,2023,10,3.0,530.0062904,Books,HarperCollins,Thriller,Cash,Oct,176.66876346666666,0.0005300062904,18-25
USA,23.0,Female,Regular,2023-09-17,2023,9,5.0,1997.842082,Clothing,Adidas,Jacket,Credit Card,Sep,399.5684164,0.0019978420819999998,18-25
Canada,43.0,Male,Regular,2023-12-17,2023,12,7.0,769.1045413,Electronics,Apple,Laptop,Cash,Dec,109.87207732857144,0.0007691045413000001,36-50
Australia,52.0,Female,Premium,2024-01-31,2024,1,7.0,805.4587236,Clothing,Zara,Dress,Credit Card,Jan,115.06553194285713,0.0008054587236,50+
Canada,38.0,Male,Regular,2023-07-29,2023,7,7.0,3254.917652,Home Decor,Home Depot,Tools,Debit Card,Jul,464.98823600000003,0.003254917652,36-50
Australia,48.0,Male,New,2023-03-25,2023,3,3.0,598.1566192,Grocery,Coca-Cola,Juice,Debit Card,Mar,199.38553973333333,0.0005981566192000001,36-50
Australia,55.0,Male,New,2023-05-19,2023,5,6.0,1828.546897,Grocery,Coca-Cola,Juice,Debit Card,May,304.75781616666666,0.001828546897,50+
Australia,21.0,Female,New,2023-06-17,2023,6,10.0,2823.911467,Grocery,Pepsi,Water,Debit Card,Jun,282.3911467,0.002823911467,18-25
Germany,57.0,Male,New,2023-05-14,2023,5,7.0,1400.95584,Grocery,Nestle,Snacks,Cash,May,200.1365485714286,0.00140095584,50+
Australia,52.0,Male,Premium,2024-01-31,2024,1,4.0,1240.193473,Electronics,Apple,Tablet,Debit Card,Jan,310.04836825,0.001240193473,50+
USA,34.0,Female,Regular,2023-09-23,2023,9,5.0,1320.807909,Grocery,Pepsi,Water,Debit Card,Sep,264.1615818,0.001320807909,26-35
USA,26.0,Female,Regular,2023-07-23,2023,7,6.0,1995.904905,Home Decor,IKEA,Lighting,Credit Card,Jul,332.6508175,0.001995904905,26-35
UK,36.0,Male,Regular,2023-03-28,2023,3,8.0,391.016147,Grocery,Pepsi,Water,Cash,Mar,48.877018375,0.000391016147,36-50
USA,41.0,Male,Regular,2023-11-18,2023,11,7.0,2254.792273,Electronics,Apple,Laptop,Debit Card,Nov,322.1131818571429,0.002254792273,36-50
Germany,46.0,Female,Regular,2023-09-23,2023,9,1.0,403.2230854,Electronics,Apple,Laptop,Cash,Sep,403.2230854,0.0004032230854,36-50
Australia,46.0,Female,New,2023-05-25,2023,5,2.0,357.4836028,Books,Random House,Non-Fiction,PayPal,May,178.7418014,0.00035748360280000004,36-50
UK,40.0,Female,New,2023-08-21,2023,8,9.0,2347.745979,Grocery,Coca-Cola,Water,Credit Card,Aug,260.8606643333333,0.0023477459789999996,36-50
